token_0,BIO_tag_0
yang,O
positif,O
.,O
DEPOK,b-lokasi
",",O
KOMPAS.com,O
-,O
Pascabanjir,O
yang,O
melanda,O
kota,b-lokasi
Depok,e-lokasi
dan,O
pergantian,O
musim,O
dari,O
penghujan,O
ke,O
kemarau,O
",",O
penyakit,O
demam,b-penyakit
berdarah,e-penyakit
(,O
DBD,b-penyakit
),O
mengalami,O
lonjakan,O
.,O
Humas,O
Rumah,O
Sakit,O
Umum,O
Daerah,O
RSUD,O
Kota,b-lokasi
Depok,e-lokasi
",",O
Stya,O
Hadi,O
Saputra,O
mengatakan,O
",",O
saat,O
ini,O
pasien,O
DBD,b-penyakit
yang,O
sempat,O
dirawat,O
di,O
rumah,O
sakit,O
tersebut,O
sejak,O
1,b-waktu
Januari,i-waktu
2020,e-waktu
mencapai,O
72,b-korban
orang,e-korban
.,O
``,O
DBD,b-penyakit
untuk,O
data,O
sampai,O
tanggal,O
28,O
itu,O
yang,O
sudah,O
kami,O
tangani,O
dirawat,O
inap,O
berjumlah,O
72,b-korban
orang,e-korban
baik,O
dewasa,O
maupun,O
anak,O
-,O
anak,O
.,O
Dan,O
yang,O
masih,O
dalam,O
perawatan,O
itu,O
berjumlah,O
12,b-korban
orang,e-korban
",",O
7,O
orang,O
dewasa,O
5,O
orang,O
anak,O
-,O
anak,O
",",O
',O
ujar,O
Hadi,O
saat,O
ditemui,O
di,O
RSUD,O
",",O
Kamis,b-waktu
(,O
30/1/2020,b-waktu
),O
.,O
KUPANG,b-lokasi
",",O
KOMPAS.com,O
-,O
Sebanyak,O
empat,O
orang,O
warga,O
Nusa,b-lokasi
Tenggara,i-lokasi
Timur,e-lokasi
(,O
NTT,b-lokasi
),O
",",O
meninggal,O
akibat,O
demam,b-penyakit
berdarah,i-penyakit
dengue,e-penyakit
(,O
DBD,b-penyakit
),O
.,O
``,O
Hingga,O
hari,O
ini,O
berdasarkan,O
data,O
yang,O
masuk,O
",",O
jumlah,O
korban,O
meninggal,O
bertambah,O
menjadi,O
empat,O
orang,O
dari,O
sebelumnya,O
tiga,O
orang,O
",",O
akibat,O
DBD,b-penyakit
",",O
',O
ungkap,O
Kepala,O
Dinas,O
Kesehatan,O
NTT,O
Dominikus,O
Mere,O
",",O
kepada,O
sejumlah,O
wartawan,O
di,O
Kupang,b-lokasi
",",O
Kamis,b-waktu
(,O
23/1/2020,b-waktu
),O
.,O
Selain,O
empat,O
warga,O
yang,O
meninggal,O
",",O
lanjut,O
Dominikus,O
",",O
korban,O
DBD,b-penyakit
yang,O
menjalani,O
perawatan,O
di,O
rumah,O
sakit,O
bertambah,O
dari,O
286,O
orang,O
menjadi,O
353,O
orang,O
.,O
Baca,O
juga,O
:,O
Remaja,O
asal,O
Lembata,O
",",O
NTT,O
",",O
Selamat,O
dari,O
Gigitan,O
Ular,O
Berbisa,O
Dominikus,O
merinci,O
",",O
empat,O
orang,O
yang,O
meninggal,O
itu,O
duanya,O
dari,O
Kabupaten,O
Sikka,O
dan,O
dua,O
lainnya,O
masing,O
-,O
masing,O
dari,O
Kabupaten,O
Alor,O
dan,O
Kabupaten,O
Lembata,O
.,O
Menurut,O
Dominikus,O
",",O
tambahan,O
satu,O
korban,O
meninggal,O
berasal,O
dari,O
Kabupaten,O
Sikka,O
",",O
sehingga,O
menambah,O
jumlah,O
korban,O
meninggal,O
di,O
daerah,O
itu,O
menjadi,O
dua,O
orang,O
.,O
CIANJUR,b-lokasi
",",O
KOMPAS.com,O
Asep,O
Saprudin,O
(,O
56,O
),O
",",O
warga,O
Kecamatan,b-lokasi
Bojongpicung,e-lokasi
",",O
Kabupaten,b-lokasi
Cianjur,e-lokasi
",",O
Jawa,b-lokasi
Barat,e-lokasi
",",O
kehilangan,O
sang,O
istri,O
",",O
Iis,O
Aisah,O
(,O
42,O
),O
",",O
akibat,O
wabah,O
demam,b-penyakit
berdarah,e-penyakit
yang,O
melanda,O
kampungnya,O
.,O
Ibu,O
empat,O
anak,O
itu,O
meninggal,O
dunia,O
",",O
Jumat,b-waktu
(,O
12/20/2019,b-waktu
),O
",",O
setelah,O
sempat,O
mendapatkan,O
perawatan,O
medis,O
di,O
rumah,O
sakit,O
selama,O
sehari,O
.,O
``,O
Keterangan,O
dari,O
dokter,O
",",O
istri,O
saya,O
punya,O
penyakit,O
lambung,O
dan,O
ada,O
gejala,O
demam,b-penyakit
berdarah,e-penyakit
",",O
',O
kata,O
Asep,O
kepada,O
wartawan,O
",",O
Rabu,b-waktu
(,O
24/10/2019,b-waktu
),O
.,O
Selain,O
sang,O
istri,O
",",O
sebut,O
Asep,O
",",O
ketiga,O
anaknya,O
juga,O
terjangkit,O
demam,b-penyakit
berdarah,e-penyakit
sehingga,O
harus,O
mendapatkan,O
penanganan,O
intensif,O
di,O
rumah,O
sakit,O
.,O
Sejauh,O
ini,O
",",O
data,O
yang,O
didapat,O
dari,O
pihak,O
RSUD,O
Sayang,O
Cianjur,b-lokasi
menyebutkan,O
",",O
jumlah,O
pasien,O
DBD,b-penyakit
yang,O
masuk,O
sebanyak,O
22,b-korban
orang,e-korban
dan,O
delapan,O
pasien,O
di,O
antaranya,O
telah,O
diperbolehkan,O
pulang,O
.,O
KUPANG,b-lokasi
",",O
KOMPAS.com,O
-,O
Sebanyak,O
585,b-korban
warga,e-korban
Sumba,b-lokasi
Timur,e-lokasi
terkena,O
demam,b-penyakit
berdarah,i-penyakit
dengue,e-penyakit
(,O
DBD,b-penyakit
),O
hingga,O
Sabtu,b-waktu
(,O
9/3/2019,b-waktu
),O
sore,O
.,O
Dari,O
jumlah,O
tersebut,O
",",O
sebanyak,O
15,b-korban
orang,e-korban
telah,O
meninggal,O
dunia,O
akibat,O
DBD,b-penyakit
.,O
Hal,O
ini,O
disampaikan,O
Bupati,O
Sumba,b-lokasi
Timur,e-lokasi
Gideon,O
Mbiliyora,O
yang,O
khawatir,O
dengan,O
terus,O
bertambahnya,O
jumlah,O
pasien,O
DBD,b-penyakit
di,O
wilayahnya,O
pada,O
Sabtu,O
sore,O
.,O
``,O
Dari,O
585,b-korban
orang,e-korban
itu,O
",",O
15,O
diantaranya,O
meninggal,O
dunia,O
.,O
Sedangkan,O
45,b-korban
orang,e-korban
lainnya,O
masih,O
dirawat,O
di,O
rumah,O
sakit,O
",",O
',O
kata,O
Gideon,O
kepada,O
Kompas.com,O
melalui,O
telepon,O
selulernya,O
",",O
Sabtu,O
.,O
Para,O
pasien,O
DBD,b-penyakit
itu,O
",",O
dirawat,O
di,O
tiga,O
rumah,O
sakit,O
di,O
wilayah,O
Sumba,b-lokasi
Timur,e-lokasi
",",O
yakni,O
RSUD,O
Umbu,O
Rara,O
Meha,O
",",O
RSK,O
Lindimara,O
",",O
dan,O
RSU,O
Imanuel,O
Waingapu,O
.,O
Baca,O
juga,O
:,O
Penderita,O
DBD,b-penyakit
di,O
Sumba,b-lokasi
Timur,e-lokasi
Terus,O
Bertambah,O
",",O
13,b-korban
Meninggal,e-korban
",",O
419,O
Dirawat,O
Untuk,O
mengantisipasi,O
meluasnya,O
DBD,b-penyakit
",",O
kata,O
Gideon,O
",",O
pihaknya,O
melakukan,O
fogging,O
di,O
sejumlah,O
titik,O
di,O
wilayah,O
Sumba,b-lokasi
Timur,e-lokasi
.,O
``,O
Namun,O
hingga,O
kini,O
",",O
kita,O
masih,O
terkendala,O
peralatan,O
yang,O
terbatas,O
",",O
',O
ucapnya,O
.,O
Terkait,O
kejadian,O
itu,O
",",O
ia,O
mengimbau,O
masyarakat,O
untuk,O
bergerak,O
secara,O
serentak,O
",",O
membersihkan,O
lingkungannya,O
dan,O
membagikan,O
abate,O
.,O
Bahkan,O
kata,O
Gideon,O
",",O
saat,O
ini,O
semua,O
kecamatan,O
",",O
telah,O
melaksanakan,O
kegiatan,O
Jumat,O
bersih,O
dan,O
melaporkan,O
perkembangan,O
DBD,b-penyakit
setiap,O
hari,O
",",O
pada,O
masing,O
-,O
masing,O
kecamatan,O
.,O
GRESIK,b-lokasi
",",O
KOMPAS.com,O
Penderita,O
penyakit,O
demam,b-penyakit
berdarah,e-penyakit
di,O
Gresik,b-lokasi
",",O
Jawa,b-lokasi
Timur,e-lokasi
",",O
terus,O
meningkat,O
seiring,O
pendataan,O
Gresik,b-lokasi
yang,O
dilakukan,O
oleh,O
Dinas,O
Kesehatan,O
(,O
Dinkes,O
),O
setempat,O
.,O
Dari,O
yang,O
semula,O
hanya,O
33,b-korban
kasus,e-korban
",",O
saat,O
ini,O
telah,O
menjadi,O
92,b-korban
kasus,e-korban
",",O
dan,O
bahkan,O
dua,O
diantara,O
penderita,O
meninggal,O
dunia,O
.,O
Dari,O
yang,O
didapatkan,O
teman,O
-,O
teman,O
Dinkes,O
sekarang,O
",",O
jumlahnya,O
meningkat,O
menjadi,O
total,O
92,b-korban
kasus,e-korban
.,O
Dengan,O
dua,O
di,O
antaranya,O
meninggal,O
dunia,O
",",O
?,O
ť,O
ujar,O
Plt,O
Kepala,O
Dinkes,O
Gresik,O
dr,O
Endang,O
Puspitowati,O
",",O
saat,O
dihubungi,O
Kompas.com,O
",",O
Sabtu,b-waktu
(,O
2/2/2019,b-waktu
),O
.,O
Padahal,O
",",O
Endang,O
mengaku,O
jajarannya,O
sudah,O
lama,O
menyosialisasikan,O
tentang,O
bahaya,O
dan,O
langkah,O
-,O
langkah,O
pencegahan,O
penyakit,O
demam,b-penyakit
berdarah,e-penyakit
kepada,O
masyarakat,O
",",O
dengan,O
dibantu,O
oleh,O
pihak,O
Puskesmas,O
yang,O
tersebar,O
di,O
seluruh,O
Gresik,b-lokasi
.,O
SOLO,b-lokasi
",",O
KOMPAS.com,O
-,O
Satu,O
kasus,O
demam,b-penyakit
berdarah,i-penyakit
dengue,e-penyakit
(,O
DBD,b-penyakit
),O
ditemukan,O
di,O
Kota,b-lokasi
Solo,e-lokasi
",",O
Jawa,b-lokasi
Tengah,e-lokasi
pada,O
Januari,b-waktu
2019,e-waktu
.,O
Temuan,O
kasus,O
itu,O
berada,O
di,O
Kelurahan,b-lokasi
Mojosongo,e-lokasi
",",O
Kecamatan,b-lokasi
Jebres,e-lokasi
.,O
``,O
Ada,O
satu,O
kasus,O
DBD,b-penyakit
ditemukan,O
di,O
Mojosongo,b-lokasi
.,O
Masih,O
anak,O
-,O
anak,O
",",O
',O
kata,O
Sekretaris,O
Dinas,O
Kesehatan,O
Kota,O
(,O
DKK,O
),O
Surakarta,O
Purwanti,O
ditemui,O
di,O
Balai,O
Kota,b-lokasi
Solo,e-lokasi
",",O
Jawa,b-lokasi
Tengah,e-lokasi
",",O
Kamis,b-waktu
(,O
31/1/2019,e-waktu
),O
.,O
Purwanti,O
mengungkap,O
",",O
Mojosongo,O
bukan,O
merupakan,O
wilayah,O
penyeberan,O
penyakit,O
yang,O
disebabkan,O
nyamuk,O
Aedes,O
aegypti,O
.,O
Diduga,O
satu,O
kasus,O
yang,O
ditemukan,O
itu,O
tertular,O
dari,O
lingkungan,O
sekolah,O
atau,O
saat,O
bepergian,O
.,O
``,O
Mungkin,O
dari,O
luar,O
.,O
Karena,O
PE,O
-,O
nya,O
(,O
penyelidikan,O
epidemiologi,O
),O
belum,O
ada,O
.,O
Mungkin,O
dari,O
sekolah,O
atau,O
dari,O
bepergian,O
",",O
',O
jelas,O
dia,O
.,O
PALEMBANG,b-lokasi
",",O
KOMPAS.com,O
-,O
Cuaca,O
ektrem,O
yang,O
terjadi,O
sejak,O
2018,b-waktu
sampai,O
awal,O
tahun,O
2019,b-waktu
",",O
menyebabkan,O
ratusan,O
warga,O
Palembang,b-lokasi
terkena,O
penyakit,O
Demam,b-penyakit
Berdarah,i-penyakit
Dengue,e-penyakit
(,O
DBD,b-penyakit
),O
.,O
Data,O
dari,O
Dinas,O
Kesehatan,O
(,O
Dinkes,O
),O
kota,O
setempat,O
mencatat,O
",",O
setidaknya,O
pada,O
2018,b-waktu
kemarin,O
sebanyak,O
641,b-korban
kasus,e-korban
DBD,b-penyakit
menimpa,O
warga,O
Palembang,b-lokasi
.,O
Bahkan,O
dari,O
total,O
tersebut,O
",",O
hampir,O
setengah,O
diderita,O
oleh,O
anak,O
-,O
anak,O
usia,O
produktif,O
.,O
``,O
371,b-korban
kasus,e-korban
(,O
DBD,b-penyakit
),O
menimpa,O
anak,O
-,O
anak,O
usia,O
dari,O
5,O
hingga,O
14,O
",",O
selama,O
2018,b-waktu
data,O
Kementerian,O
Kesehatan,O
",",O
angka,O
kematian,O
tertinggi,O
akibat,O
DBD,b-penyakit
dicetak,O
oleh,O
Nusa,b-lokasi
Tenggara,i-lokasi
Timur,e-lokasi
dengan,O
32,b-korban
orang,e-korban
meninggal,O
",",O
kemudian,O
Jawa,b-lokasi
Tengah,e-lokasi
dan,O
Jabar,O
dengan,O
16,b-korban
kematian,e-korban
",",O
disusul,O
Lampung,b-lokasi
dan,O
Jawa,b-lokasi
Timur,e-lokasi
dengan,O
13,b-korban
orang,e-korban
yang,O
meninggal,O
.,O
Korban,O
meninggal,O
dunia,O
akibat,O
demam,b-penyakit
berdarah,i-penyakit
dengue,e-penyakit
(,O
DBD,b-penyakit
),O
bertambah,O
.,O
Kementerian,O
Kesehatan,O
(,O
Kemenkes,O
),O
mencatat,O
104,b-korban
orang,e-korban
meninggal,O
akibat,O
DBD,b-penyakit
dari,O
17.82,b-korban
kasus,e-korban
yang,O
terjadi,O
dalam,O
rentang,O
awal,O
Januari,b-waktu
hingga,O
Rabu,b-waktu
",",O
11,b-waktu
Maret,i-waktu
2020,e-waktu
.,O
Jumlah,O
kasus,O
demam,b-penyakit
berdarah,i-penyakit
dengue,e-penyakit
(,O
DBD,b-penyakit
),O
di,O
Kabupaten,b-lokasi
Cirebon,e-lokasi
",",O
Jawa,b-lokasi
Barat,e-lokasi
",",O
mencapai,O
463,b-korban
kasus,e-korban
pada,O
semester,O
pertama,O
2020,b-waktu
.,O
Tercatat,O
11,O
di,O
antaranya,O
meninggal,O
.,O
``,O
Kasus,O
DBD,b-penyakit
sampai,O
dengan,O
bulan,O
Juni,b-waktu
ini,O
ada,O
463,b-korban
kasus,e-korban
dengan,O
kasus,O
meninggal,O
dunia,O
11,O
kasus,O
",",O
',O
kata,O
Kepala,O
Bidang,O
P2P,O
Dinas,O
Kesehatan,O
(,O
Dinkes,O
),O
Kabupaten,b-lokasi
Cirebon,e-lokasi
Nanang,O
Ruhyana,O
kepada,O
detikcom,O
",",O
Senin,b-waktu
(,O
15/6/2020,b-waktu
),O
.,O
Lebih,O
lanjut,O
",",O
Nanang,O
menyebutkan,O
",",O
kasus,O
DBD,b-penyakit
tertinggi,O
terjadi,O
di,O
lima,O
kecamatan,O
",",O
yakni,O
Plumbon,b-lokasi
",",O
Greged,b-lokasi
",",O
Lemahabang,b-lokasi
",",O
Plered,b-lokasi
dan,O
Babakan,b-lokasi
.,O
``,O
Wilayah,O
Plumbon,b-lokasi
total,O
kasusnya,b-korban
45,e-korban
",",O
kemudian,O
Greged,b-lokasi
ada,O
39,b-korban
kasus,e-korban
",",O
Lemahabang,b-lokasi
ada,O
30,b-korban
kasus,e-korban
",",O
Plered,b-lokasi
ada,O
28,b-korban
kasus,e-korban
dan,O
Babakan,b-lokasi
ada,O
26,b-korban
kasus,e-korban
",",O
',O
ujarnya,O
.,O
Kendati,O
sudah,O
mencapai,O
463,b-korban
kasus,e-korban
DBD,b-penyakit
",",O
Nanang,O
mengaku,O
angka,O
tersebut,O
tidak,O
lebih,O
banyak,O
dibandingkan,O
tahun,O
sebelumnya,O
.,O
Tahun,O
lalu,O
",",O
pada,O
semester,O
pertama,O
telah,O
mencapai,O
1,O
lebih,O
kasus,O
DBD,b-penyakit
.,O
Dinas,O
Kesehatan,O
Provinsi,O
Jawa,b-lokasi
Tengah,e-lokasi
mengimbau,O
agar,O
masyarakat,O
juga,O
waspada,O
terhadap,O
Demam,b-penyakit
Berdarah,i-penyakit
Dengue,e-penyakit
(,O
DBD,b-penyakit
),O
.,O
Tercatat,O
ada,O
47,b-korban
orang,e-korban
meninggal,O
akibat,O
DBD,b-korban
sejak,O
Januari,b-waktu
hingga,O
akhir,O
Juni,b-waktu
2020,e-waktu
.,O
Hal,O
itu,O
diungkapkan,O
Kepala,O
Dinas,O
Kesehatan,O
Jawa,b-lokasi
Tengah,e-lokasi
",",O
Yulianto,O
Prabowo,O
saat,O
menjawab,O
pertanyaan,O
wartawan,O
lewat,O
video,O
.,O
Ia,O
mejelaskan,O
jumlah,O
kasus,O
DBD,b-penyakit
di,O
Jateng,O
hingga,O
bulan,O
Juni,b-waktu
yaitu,O
ada,O
3.189,b-korban
kasus,e-korban
.,O
``,O
Sampai,O
akhir,O
Juni,b-waktu
kemarin,O
jumlah,O
kasus,O
DBD,b-penyakit
ada,O
3.189,b-korban
kasus,e-korban
dan,O
yang,O
meninggal,O
47,b-korban
orang,e-korban
",",O
',O
kata,O
Yulianto,O
",",O
Jumat,b-waktu
(,O
3/7/2020,b-waktu
),O
.,O
Dengan,O
jumlah,O
tersebut,O
",",O
insiden,O
rate,O
kasus,O
DBD,b-penyakit
di,O
Jawa,b-lokasi
Tengah,e-lokasi
yaitu,O
"9,16",b-korban
kasus,e-korban
per,O
100,O
ribu,O
penduduk,O
.,O
Yulianto,O
juga,O
menjelaskan,O
tingkat,O
kematian,O
atau,O
case,O
fatality,O
rate,O
(,O
CFR,O
),O
DBD,b-penyakit
di,O
wilayahnya,O
sekitar,O
"1,47",O
persen,O
dari,O
total,O
jumah,O
kasus,O
.,O
``,O
Jumlah,O
kasus,O
meninggal,O
dibagi,O
kasus,O
DBD,b-penyakit
dikalikan,O
100,O
persen,O
",",O
ada,O
"1,47",O
persen,O
.,O
Semakin,O
kecil,O
semakin,O
baik,O
",",O
',O
jelasnya,O
.,O
Ia,O
berharap,O
masyarakat,O
mulai,O
waspada,O
terlebih,O
masih,O
beberapakali,O
turun,O
hujan,O
.,O
Yulianto,O
menjelaskan,O
tim,O
pemantau,O
jentik,O
masih,O
terus,O
berjalan,O
agar,O
DBD,b-penyakit
bisa,O
diantisipasi,O
.,O
``,O
Menurut,O
laporan,O
Kementerian,O
Kesehatan,O
",",O
kasus,O
DBD,b-penyakit
di,O
Indonesia,O
dari,O
minggu,O
ke,O
1,O
sampai,O
minggu,O
ke,O
27,O
tahun,O
2020,b-waktu
",",O
jumlah,O
kasus,O
DBD,b-penyakit
mencapai,O
lebih,O
dari,O
70,b-korban
ribu,i-korban
kasus,e-korban
.,O
Kasusnya,O
tersebar,O
di,O
34,O
provinsi,O
dan,O
465,O
kabupaten,O
kota,O
dengan,O
jumlah,O
kematian,O
DBD,b-penyakit
hampir,O
500,b-korban
orang,e-korban
",",O
jumlah,O
kasus,O
baru,O
dan,O
kematian,O
terus,O
bertambah,O
.,O
Puncak,O
kasus,O
DBD,b-penyakit
biasa,O
terjadi,O
menjelang,O
pertengahan,O
tahun,O
seperti,O
sekarang,O
ini,O
.,O
Kementerian,O
Kesehatan,O
Republik,O
Indonesia,O
menyatakan,O
wilayah,O
dengan,O
banyak,O
kasus,O
DBD,b-penyakit
merupakan,O
wilayah,O
dengan,O
kasus,O
COVID,O
-,O
19,O
yang,O
tinggi,O
seperti,O
Jawa,b-lokasi
Barat,e-lokasi
",",O
Lampung,b-lokasi
",",O
NTT,b-lokasi
",",O
JAwa,b-lokasi
Timur,e-lokasi
",",O
Jawa,b-lokasi
Tengah,e-lokasi
",",O
Yogyakarta,b-lokasi
",",O
dan,O
Sulawesi,b-lokasi
Selatan,e-lokasi
",",O
',O
kata,O
Reisa,O
",",O
Jumat,b-waktu
(,O
3/7/2020,b-waktu
),O
.,O
JAKARTA,b-lokasi
",",O
KOMPAS.com,O
-,O
Sejak,O
Januari,b-waktu
hingga,O
5,b-waktu
Februari,i-waktu
2016,e-waktu
",",O
angka,O
penderita,O
penyakit,O
demam,b-penyakit
berdarah,i-penyakit
dengue,e-penyakit
(,O
DBD,b-penyakit
),O
di,O
Jakarta,b-lokasi
Timur,e-lokasi
mencapai,O
461,b-korban
kasus,e-korban
.,O
Dari,O
jumlah,O
ini,O
",",O
220,b-korban
kasus,e-korban
di,O
antaranya,O
dinyatakan,O
positif,O
.,O
Angka,O
tertinggi,O
berada,O
di,O
Kecamatan,O
Duren,O
Sawit,O
yang,O
mencapai,O
96,b-korban
kasus,e-korban
.,O
Kepala,O
Suku,O
Dinas,O
Kesehatan,O
Jakarta,b-lokasi
Timur,e-lokasi
",",O
Iwan,O
Kurniawan,O
mengatakan,O
",",O
kecamatan,O
selanjutnya,O
Pulogadung,O
dengan,O
angka,O
59,b-korban
kasus,e-korban
.,O
Untuk,O
Kecamatan,b-lokasi
Kramat,i-lokasi
Jati,e-lokasi
dan,O
Ciracas,b-lokasi
",",O
masing,O
-,O
masing,O
57,b-korban
kasus,e-korban
.,O
Kemudian,O
Jatinegara,b-lokasi
45,b-korban
kasus,e-korban
",",O
Cipayung,b-lokasi
42,b-korban
kasus,e-korban
",",O
Pasar,b-lokasi
Rebo,e-lokasi
31,b-korban
kasus,e-korban
",",O
Cakung,b-lokasi
27,b-korban
kasus,e-korban
",",O
Makasar,b-lokasi
24,b-korban
kasus,e-korban
dan,O
Matraman,b-lokasi
23,b-korban
kasus,e-korban
.,O
KOLAKA,b-lokasi
",",O
KOMPAS.com,O
-,O
RSUD,O
Benyamin,O
Guluh,O
Kota,b-lokasi
Kolaka,e-lokasi
",",O
Sulawesi,b-lokasi
Tenggara,e-lokasi
",",O
mengungkapkan,O
bahwa,O
sejak,O
bulan,O
Januari,b-waktu
hingga,O
Maret,b-waktu
2015,e-waktu
tercatat,O
127,b-korban
orang,e-korban
terserang,O
penyakit,O
Demam,b-penyakit
Berdarah,i-penyakit
Dengue,e-penyakit
(,O
DBD,b-penyakit
),O
.,O
Sebagian,O
besar,O
dari,O
mereka,O
masih,O
berada,O
di,O
bawah,O
garis,O
kemiskinan,O
.,O
Hal,O
ini,O
dikatakan,O
oleh,O
dr,O
.,O
Dewi,O
",",O
Kepala,O
Bidang,O
Medik,O
RSUD,O
Benyamin,O
Guluh,O
.,O
Dia,O
mengatakan,O
",",O
jumlah,O
tersebut,O
berdasarkan,O
data,O
pasien,O
DBD,b-penyakit
yang,O
dirawat,O
dalam,O
tiga,O
bulan,O
terakhir,O
.,O
``,O
Pasien,O
penyakit,O
tersebut,O
memang,O
sebagian,O
besar,O
berasal,O
dari,O
keluarga,O
yang,O
kurang,O
mampu,O
",",O
',O
katanya,O
",",O
Senin,b-waktu
(,O
6/4/2015,b-waktu
),O
.,O
Dia,O
menambahkan,O
angka,O
127,O
ini,O
adalah,O
yang,O
tertinggi,O
.,O
Selama,O
ini,O
",",O
tidak,O
pernah,O
mencapai,O
100,b-korban
orang,e-korban
dalam,O
kurun,O
waktu,O
tiga,O
bulan,O
.,O
Penyakit,O
yang,O
disebarkan,O
lewat,O
nyamuk,O
itu,O
memang,O
lebih,O
banyak,O
menyerang,O
anak,O
-,O
anak,O
dibawah,O
usia,O
lima,O
tahun,O
.,O
SURABAYA,b-lokasi
",",O
KOMPAS.com,O
Tercatat,O
sejak,O
1,O
-,O
27,b-waktu
Januari,i-waktu
2015,e-waktu
",",O
sudah,O
ada,O
32,b-korban
warga,e-korban
Jawa,b-lokasi
Timur,e-lokasi
meninggal,O
akibat,O
penyakit,O
demam,b-penyakit
berdarah,e-penyakit
(,O
DB,b-penyakit
),O
.,O
Jumlah,O
korban,O
jiwa,O
itu,O
meningkat,O
23,b-korban
orang,e-korban
dibanding,O
periode,O
yang,O
sama,O
pada,O
2014,b-waktu
yang,O
hanya,O
sembilan,O
orang,O
.,O
``,O
Hingga,O
27,b-waktu
Januari,e-waktu
tahun,O
ini,O
",",O
terdata,O
1.817,b-korban
kasus,e-korban
demam,b-penyakit
berdarah,e-penyakit
",",O
meningkat,O
"85,41",O
persen,O
dibandingkan,O
bulan,O
yang,O
sama,O
pada,O
2014,b-waktu
yang,O
hanya,O
980,b-korban
kasus,e-korban
",",O
',O
ujar,O
Kepala,O
Dinas,O
Kesehatan,O
Provinsi,O
Jatim,O
Harsono,O
",",O
Rabu,b-waktu
(,O
28/1/2015,b-waktu
),O
.,O
Daerah,O
yang,O
ditetapkan,O
berstatus,O
kejadian,O
luar,O
biasa,O
(,O
KLB,O
),O
demam,O
berdarah,O
pun,O
meluas,O
",",O
dari,O
semula,O
hanya,O
11,O
daerah,O
hingga,O
akhir,O
pekan,O
lalu,O
",",O
kini,O
menjadi,O
15,O
daerah,O
.,O
Daerah,O
-,O
daerah,O
itu,O
adalah,O
Kabupaten,b-lokasi
Jombang,e-lokasi
",",O
Banyuwangi,b-lokasi
",",O
Probolinggo,b-lokasi
",",O
Kediri,b-lokasi
",",O
Sumenep,b-lokasi
",",O
Pamekasan,b-lokasi
",",O
Nganjuk,b-lokasi
",",O
Trenggalek,b-lokasi
",",O
Mojokerto,b-lokasi
",",O
serta,O
Kabupaten,O
dan,O
Kota,b-lokasi
Madiun,e-lokasi
.,O
Empat,O
daerah,O
baru,O
lokasi,O
KLB,O
adalah,O
Kabupaten,b-lokasi
Magetan,e-lokasi
",",O
Ponorogo,b-lokasi
",",O
Lamongan,b-lokasi
",",O
dan,O
Kota,b-lokasi
Mojokerto,e-lokasi
.,O
Harsono,O
mengingatkan,O
para,O
kepala,O
daerah,O
di,O
15,O
kabupaten/kota,O
itu,O
untuk,O
melaksanakan,O
instruksi,O
Gubernur,O
Jatim,O
Soekarwo,O
terkait,O
tindakan,O
preventif,O
dan,O
penanganan,O
korban,O
demam,b-penyakit
berdarah,e-penyakit
sesuai,O
aturan,O
.,O
Kuningan,b-lokasi
-,O
Kasus,O
demam,b-penyakit
berdarah,e-penyakit
terus,O
terjadi,O
di,O
tengah,O
pandemi,O
COVID,O
-,O
19,O
.,O
Hingga,O
bulan,O
Juni,b-waktu
ini,O
",",O
Dinas,O
Kesehatan,O
Kabupaten,b-waktu
Kuningan,e-waktu
mencatat,O
ada,O
267,b-korban
kasus,e-korban
dengan,O
2,O
di,O
antaranya,O
meninggal,O
dunia,O
.,O
``,O
Dari,O
Januari,b-waktu
sampai,O
Juni,b-waktu
kemarin,O
ada,O
267,b-korban
kasus,e-korban
DBD,b-penyakit
dengan,O
2,O
kasus,O
meninggal,O
dunia,O
",",O
',O
kata,O
Kepala,O
Dinas,O
Kesehatan,O
Kabupaten,b-lokasi
Kuningan,e-lokasi
Susi,O
Lusianti,O
saat,O
ditemui,O
Rabu,b-waktu
(,O
27/7/2020,b-waktu
),O
.,O
Adapun,O
rinciannya,O
Januari,b-waktu
47,b-korban
kasus,e-korban
dengan,O
1,b-korban
kasus,e-korban
meninggal,O
dunia,O
",",O
Februari,b-waktu
44,b-korban
kasus,e-korban
",",O
Maret,b-waktu
67,b-korban
kasus,e-korban
",",O
April,b-waktu
35,b-korban
kasus,e-korban
dengan,O
1,O
kasus,O
meninggal,O
dunia,O
",",O
Mei,b-waktu
28,b-korban
kasus,e-korban
dan,O
Juni,b-waktu
46,b-korban
kasus,e-korban
.,O
``,O
Tapi,O
kalau,O
dilihat,O
dari,O
periode,O
yang,O
sama,O
",",O
jumlah,O
kasus,O
DBD,b-penyakit
tahun,O
ini,O
masih,O
di,O
bawah,O
tahun,O
lalu,O
.,O
Jika,O
tahun,O
ini,O
sudah,O
267,b-korban
kasus,e-korban
tahun,O
lalu,O
mencapai,O
350,b-korban
kasus,e-korban
",",O
',O
lanjut,O
Lusi,O
.,O
Jawa,b-lokasi
Tengah,e-lokasi
-,O
Dinas,O
Kesehatan,O
Provinsi,O
Jawa,b-lokasi
Tengah,e-lokasi
mengimbau,O
agar,O
masyarakat,O
juga,O
waspada,O
terhadap,O
Demam,b-penyakit
Berdarah,i-penyakit
Dengue,e-penyakit
