token_0,BIO_tag_0
 ,O
Sebanyak,O
 ,O
36,b-korban
 ,O
ribu,i-korban
 ,O
warga,e-korban
 ,O
korban,O
 ,O
banjir,O
 ,O
mengungsi,O
 ,O
ke,O
 ,O
sejumlah,O
 ,O
lokasi,O
 ,O
pengungsian,O
.,O
 ,O
Hari,O
 ,O
kelima,O
 ,O
banjir,O
",",O
 ,O
para,O
 ,O
pengungsi,O
 ,O
mulai,O
 ,O
terjangkit,O
 ,O
penyakit,O
 ,O
ISPA,O
 ,O
(,O
infeksi,O
 ,O
saluran,O
 ,O
pernapasan,O
 ,O
akut,O
),O
 ,O
dan,O
 ,O
diare,b-penyakit
.,O
 ,O
Mayoritas,O
 ,O
yang,O
 ,O
terjangkit,O
 ,O
adalah,O
 ,O
anak,O
-,O
anak,O
.,O
 ,O
``,O
Kita,O
 ,O
sudah,O
 ,O
mulai,O
 ,O
banyak,O
 ,O
terima,O
 ,O
laporan,O
 ,O
pengungsi,O
 ,O
yang,O
 ,O
sakit,O
.,O
 ,O
Mayoritas,O
 ,O
anak,O
-,O
anak,O
.,O
 ,O
Paling,O
 ,O
banyak,O
 ,O
kena,O
 ,O
ISPA,O
 ,O
dan,O
 ,O
diare,b-penyakit
",",O
'',O
 ,O
kata,O
 ,O
Kepala,O
 ,O
Dinas,O
 ,O
Kesehatan,O
 ,O
Jabar,O
 ,O
Alma,O
 ,O
Lucyati,O
 ,O
ditemui,O
 ,O
di,O
 ,O
lokasi,O
 ,O
banjir,O
 ,O
Baleendah,O
",",O
 ,O
Selasa,O
 ,O
(,O
23/12/2014,b-waktu
),O
.,O
 ,O
Alma,O
 ,O
menyebut,O
 ,O
dari,O
 ,O
puluhan,O
 ,O
anak,O
 ,O
yang,O
 ,O
terkena,O
",",O
 ,O
ada,O
 ,O
satu,b-korban
 ,O
anak,e-korban
 ,O
yang,O
 ,O
terpaksa,O
 ,O
dilarikan,O
 ,O
ke,O
 ,O
RS,O
 ,O
Al,O
 ,O
Ihsan,O
 ,O
karena,O
 ,O
diare,b-penyakit
 ,O
yang,O
 ,O
sudah,O
 ,O
parah,O
.,O
 ,O
``,O
Anaknya,O
 ,O
sudah,O
 ,O
kekurangan,O
 ,O
cairan,O
",",O
 ,O
sudah,O
 ,O
dehidrasi,O
",",O
'',O
 ,O
jelas,O
 ,O
Alma,O
.,O
Jakarta,b-lokasi
 ,O
-,O
 ,O
Diare,b-penyakit
 ,O
adalah,O
 ,O
salah,O
 ,O
satu,O
 ,O
ancaman,O
 ,O
serius,O
 ,O
pada,O
 ,O
anak,O
-,O
anak,O
 ,O
karena,O
 ,O
bisa,O
 ,O
menyebabkan,O
 ,O
kematian,O
.,O
 ,O
Biasanya,O
 ,O
hal,O
 ,O
ini,O
 ,O
terjadi,O
 ,O
karena,O
 ,O
kondisi,O
 ,O
dehidrasi,O
 ,O
berat,O
 ,O
yang,O
 ,O
dialami,O
 ,O
oleh,O
 ,O
anak,O
.,O
 ,O
Sebanyak,O
 ,O
42,b-korban
 ,O
persen,i-korban
 ,O
kasus,e-korban
 ,O
kematian,O
 ,O
akibat,O
 ,O
diare,b-penyakit
 ,O
diketahui,O
 ,O
terjadi,O
 ,O
di,O
 ,O
Nigeria,b-lokasi
 ,O
dan,O
 ,O
India,b-lokasi
.,O
 ,O
Penyebabnya,O
 ,O
adalah,O
 ,O
bibit,O
 ,O
penyakit,O
 ,O
seperti,O
 ,O
rotavirus,O
 ,O
dan,O
 ,O
kolera,O
 ,O
yang,O
 ,O
menginfeksi,O
 ,O
dari,O
 ,O
air,O
 ,O
yang,O
 ,O
telah,O
 ,O
terkontaminasi,O
.,O
 ,O
``,O
Meskipun,O
 ,O
ada,O
 ,O
beberapa,O
 ,O
pengurangan,O
 ,O
kematian,O
 ,O
yang,O
 ,O
menjanjikan,O
",",O
 ,O
dampak,O
 ,O
buruk,O
 ,O
dari,O
 ,O
penyakit,O
 ,O
ini,O
 ,O
tidak,O
 ,O
dapat,O
 ,O
diabaikan,O
",",O
'',O
 ,O
kata,O
 ,O
pemimpin,O
 ,O
studi,O
 ,O
Dr,O
 ,O
Ali,O
 ,O
Mokdad,O
 ,O
dari,O
 ,O
Institute,O
 ,O
for,O
 ,O
Health,O
 ,O
Metrics,O
 ,O
and,O
 ,O
Evaluation,O
",",O
 ,O
University,O
 ,O
of,O
 ,O
Washington,O
",",O
 ,O
dikutip,O
 ,O
dari,O
 ,O
BBC,O
",",O
 ,O
Jumat,O
 ,O
(,O
2/6/2017,b-waktu
),O
.,O
Pacitan,b-lokasi
 ,O
-,O
 ,O
Ratusan,O
 ,O
pengungsi,O
 ,O
korban,O
 ,O
banjir,O
 ,O
dan,O
 ,O
tanah,O
 ,O
longsor,O
 ,O
Kabupaten,b-lokasi
 ,O
Pacitan,e-lokasi
",",O
 ,O
Jawa,b-lokasi
 ,O
Timur,e-lokasi
",",O
 ,O
mulai,O
 ,O
terserang,O
 ,O
penyakit,O
.,O
 ,O
Mereka,O
 ,O
rata,O
-,O
rata,O
 ,O
terserang,O
 ,O
ispa,O
 ,O
(,O
infeksi,O
 ,O
saluran,O
 ,O
pernafasan,O
),O
",",O
 ,O
gatal,O
",",O
 ,O
diare,b-penyakit
 ,O
dan,O
 ,O
demam,O
.,O
 ,O
``,O
Ya,O
 ,O
ini,O
 ,O
mulai,O
 ,O
ada,O
 ,O
yang,O
 ,O
terserang,O
 ,O
penyakit,O
.,O
 ,O
Ispa,b-penyakit
 ,O
atau,O
 ,O
saluran,O
 ,O
pernafasan,O
",",O
 ,O
gatal,O
",",O
 ,O
diare,b-penyakit
 ,O
dan,O
 ,O
demam,b-penyakit
 ,O
dirasakan,O
 ,O
para,O
 ,O
pengungsi,O
 ,O
mas,O
.,O
 ,O
Tapi,O
 ,O
sudah,O
 ,O
kita,O
 ,O
tangani,O
 ,O
di,O
 ,O
posko,O
 ,O
kami,O
",",O
'',O
 ,O
kata,O
 ,O
Denis,O
",",O
 ,O
Bidan,O
 ,O
yang,O
 ,O
berjaga,O
 ,O
di,O
 ,O
pengungsian,O
 ,O
korban,O
 ,O
longsor,O
 ,O
SDN,O
 ,O
1,O
 ,O
Desa,b-lokasi
 ,O
Klesem,e-lokasi
",",O
 ,O
Minggu,O
 ,O
(,O
3/12/2017,b-waktu
),O
.,O
 ,O
Para,O
 ,O
pengungsi,O
 ,O
yang,O
 ,O
kebanyakan,O
 ,O
ibu,O
 ,O
dan,O
 ,O
anak,O
 ,O
serta,O
 ,O
lansia,O
 ,O
menurut,O
 ,O
Denis,O
 ,O
adalah,O
 ,O
jumlah,O
 ,O
terbanyak,O
 ,O
yang,O
 ,O
sakit,O
.,O
 ,O
Tercatat,O
 ,O
128,b-korban
 ,O
pengungsi,e-korban
 ,O
yang,O
 ,O
sudah,O
 ,O
berobat,O
 ,O
sejak,O
 ,O
mengungsi,O
.,O
Sidoarjo,b-lokasi
 ,O
-,O
 ,O
Banjir,O
 ,O
yang,O
 ,O
melanda,O
 ,O
3,O
 ,O
desa,O
 ,O
di,O
 ,O
Porong,b-lokasi
",",O
 ,O
Sidoarjo,b-lokasi
",",O
 ,O
sudah,O
 ,O
surut,O
.,O
 ,O
Kini,O
 ,O
warga,O
 ,O
yang,O
 ,O
menjadi,O
 ,O
korban,O
 ,O
banjir,O
 ,O
mulai,O
 ,O
terserang,O
 ,O
penyakit,O
.,O
 ,O
Tiga,O
 ,O
desa,O
 ,O
di,O
 ,O
Kecamatan,b-lokasi
 ,O
Porong,e-lokasi
 ,O
yang,O
 ,O
terkena,O
 ,O
banjir,O
 ,O
yakni,O
",",O
 ,O
Desa,b-lokasi
 ,O
Candi,i-lokasi
 ,O
Pari,e-lokasi
",",O
 ,O
Desa,b-lokasi
 ,O
Pesawahan,e-lokasi
",",O
 ,O
dan,O
 ,O
Desa,b-lokasi
 ,O
Wunut,e-lokasi
.,O
 ,O
Warga,O
 ,O
terserang,O
 ,O
penyakit,O
 ,O
seperti,O
 ,O
ispa,O
",",O
 ,O
gatal,O
-,O
gatal,O
",",O
 ,O
dan,O
 ,O
gangguan,O
 ,O
pencernaan.Menurut,O
 ,O
Camat,O
 ,O
Porong,b-lokasi
 ,O
Iwan,O
 ,O
Jahuari,O
",",O
 ,O
data,O
 ,O
di,O
 ,O
posko,O
 ,O
kesehatan,O
 ,O
yang,O
 ,O
ada,O
 ,O
di,O
 ,O
Balai,O
 ,O
Desa,b-lokasi
 ,O
Candi,i-lokasi
 ,O
Pari,e-lokasi
",",O
 ,O
pasca,O
 ,O
banjir,O
 ,O
warga,O
 ,O
tiga,O
 ,O
desa,O
 ,O
yang,O
 ,O
terserang,O
 ,O
penyakit,O
 ,O
sebanyak,O
 ,O
180,b-korban
 ,O
orang,e-korban
.,O
 ,O
``,O
Data,O
 ,O
yang,O
 ,O
ada,O
 ,O
pertama,O
 ,O
penyakit,O
 ,O
Ispa,b-penyakit
 ,O
sekitar,O
 ,O
50,b-korban
 ,O
orang,e-korban
",",O
 ,O
gatal,b-penyakit
-,O
gatal,e-penyakit
 ,O
55,b-korban
 ,O
orang,e-korban
",",O
 ,O
diare,b-penyakit
 ,O
45,b-korban
 ,O
orang,e-korban
 ,O
dan,O
 ,O
pusing,b-penyakit
-,O
pusing,O
 ,O
30,b-korban
 ,O
orang,e-korban
",",O
'',O
 ,O
kata,O
 ,O
Iwan,O
 ,O
Jahuari,O
 ,O
pada,O
 ,O
wartawan,O
 ,O
usia,O
 ,O
menerima,O
 ,O
CSR,O
 ,O
dari,O
 ,O
Bank,O
 ,O
Jatim,O
 ,O
di,O
 ,O
Balai,O
 ,O
Desa,O
 ,O
Candi,O
 ,O
Pari,O
",",O
 ,O
Minggu,O
 ,O
(,O
3/12/2017,b-waktu
),O
.,O
KOMPAS.com,o
 ,O
-,O
 ,O
Setidaknya,O
 ,O
137,b-korban
 ,O
orang,e-korban
 ,O
di,O
 ,O
Lombok,b-lokasi
 ,O
terjangkit,O
 ,O
malaria,b-penyakit
",",O
 ,O
petugas,O
 ,O
kesehatan,O
 ,O
segera,O
 ,O
melakukan,O
 ,O
tes,O
 ,O
darah,O
 ,O
dan,O
 ,O
membagikan,O
 ,O
kelambu,O
 ,O
berinsektisida,O
.,O
 ,O
Selain,O
 ,O
itu,O
",",O
 ,O
anggota,O
 ,O
TNI,O
 ,O
mendaki,O
 ,O
Gunung,O
 ,O
Rinjani,O
 ,O
untuk,O
 ,O
memastikan,O
 ,O
kondisi,O
 ,O
jalur,O
 ,O
pendakian,O
 ,O
pasca,O
 ,O
gempa,O
.,O
 ,O
Meski,O
 ,O
aman,O
",",O
 ,O
pendakian,O
 ,O
ke,O
 ,O
Gunung,O
 ,O
Rinjani,O
 ,O
masih,O
 ,O
tertutup,O
.,O
 ,O
Berikut,O
 ,O
fakta,O
 ,O
terbaru,O
 ,O
terkait,O
 ,O
kondisi,O
 ,O
bencana,O
 ,O
gempa,O
 ,O
di,O
 ,O
Lombok,b-lokasi
",",O
 ,O
NTB,b-lokasi
.,O
 ,O
1,b-korban
.,O
 ,O
Malaria,b-penyakit
 ,O
mengancam,O
 ,O
pengungsi,O
 ,O
di,O
 ,O
Lombok,b-lokasi
 ,O
Pasien,O
 ,O
korban,O
 ,O
gempa,O
 ,O
bumi,O
 ,O
dirawat,O
 ,O
di,O
 ,O
halaman,O
 ,O
RSUD,O
 ,O
Lombok,O
 ,O
Utara,O
",",O
 ,O
Tanjung,O
",",O
 ,O
Lombok,b-lokasi
 ,O
Utara,e-lokasi
",",O
 ,O
NTB,b-lokasi
",",O
 ,O
Selasa,O
 ,O
(,O
7/8/2018,b-waktu
),O
.,O
 ,O
Berdasarkan,O
 ,O
data,O
 ,O
BNPB,O
 ,O
mencatat,O
 ,O
sedikitnya,O
 ,O
105,b-korban
 ,O
korban,e-korban
 ,O
meninggal,O
 ,O
dunia,O
 ,O
dan,O
 ,O
236,b-korban
 ,O
korban,e-korban
 ,O
mengalami,O
 ,O
luka,O
 ,O
luka,O
 ,O
akibat,O
 ,O
bencana,O
 ,O
gempa,O
 ,O
bumi,O
 ,O
yang,O
 ,O
terjadi,O
 ,O
Minggu,O
 ,O
(,O
5/8/2018,b-waktu
),O
 ,O
dan,O
 ,O
kemungkinan,O
 ,O
masih,O
 ,O
akan,O
 ,O
bertambah,O
.,O
 ,O
Lihat,O
 ,O
Foto,O
 ,O
Pasien,O
 ,O
korban,O
 ,O
gempa,O
 ,O
bumi,O
 ,O
dirawat,O
 ,O
di,O
 ,O
halaman,O
 ,O
RSUD,O
 ,O
Lombok,O
 ,O
Utara,O
",",O
 ,O
Tanjung,O
",",O
 ,O
Lombok,b-lokasi
 ,O
Utara,e-lokasi
",",O
 ,O
NTB,b-lokasi
",",O
 ,O
Selasa,O
 ,O
(,O
7/8/2018,b-waktu
),O
.,O
 ,O
Berdasarkan,O
 ,O
data,O
 ,O
BNPB,O
 ,O
mencatat,O
 ,O
sedikitnya,O
 ,O
105,b-korban
 ,O
korban,e-korban
 ,O
meninggal,O
 ,O
dunia,O
 ,O
dan,O
 ,O
236,b-korban
 ,O
korban,e-korban
 ,O
mengalami,O
 ,O
luka,O
 ,O
luka,O
 ,O
akibat,O
 ,O
bencana,O
 ,O
gempa,O
 ,O
bumi,O
 ,O
yang,O
 ,O
terjadi,O
 ,O
Minggu,O
 ,O
(,O
5/8/2018,O
),O
 ,O
dan,O
 ,O
kemungkinan,O
 ,O
masih,O
 ,O
akan,O
 ,O
bertambah,O
.,O
(,O
TRIBUNNEWS/IRWAN,O
 ,O
RISMAWAN,O
),O
 ,O
Berdasar,O
 ,O
keterangan,O
 ,O
Kepala,O
 ,O
Dinas,O
 ,O
Kesehatan,O
 ,O
Lombok,b-lokasi
 ,O
Barat,e-lokasi
",",O
 ,O
Rachman,O
 ,O
Sahnan,O
 ,O
Putra,O
",",O
 ,O
hingga,O
 ,O
Minggu,O
 ,O
(,O
16/9/2018,b-waktu
),O
",",O
 ,O
sudah,O
 ,O
tercatat,O
 ,O
137,b-korban
 ,O
warga,e-korban
 ,O
yang,O
 ,O
dinyatakan,O
 ,O
positif,O
 ,O
malaria,b-penyakit
.,O
 ,O
137,b-korban
 ,O
warga,e-korban
 ,O
tersebut,O
 ,O
tersebar,O
 ,O
di,O
 ,O
tiga,O
 ,O
kecamatan,O
",",O
 ,O
yakni,O
 ,O
Kecamatan,b-lokasi
 ,O
Lombok,i-lokasi
 ,O
Barat,e-lokasi
",",O
 ,O
Batu,b-lokasi
 ,O
Layar,e-lokasi
",",O
 ,O
dan,O
 ,O
Lingsar,b-lokasi
.,O
 ,O
Menurut,O
 ,O
Rachman,O
",",O
 ,O
data,O
 ,O
tersebut,O
 ,O
akan,O
 ,O
terus,O
 ,O
diperbarui,O
 ,O
dari,O
 ,O
laporan,O
 ,O
tim,O
 ,O
yang,O
 ,O
ada,O
 ,O
di,O
 ,O
lapangan,O
 ,O
saat,O
 ,O
melakukan,O
 ,O
tes,O
 ,O
darah,O
 ,O
atau,O
 ,O
Mes,O
 ,O
Blood,O
 ,O
Service,O
.,O
 ,O
Kita,O
 ,O
juga,O
 ,O
meminta,O
 ,O
bantuan,O
 ,O
tenaga,O
 ,O
dari,O
 ,O
puskesamas,O
 ,O
lain,O
 ,O
seperti,O
 ,O
Puskesmas,O
 ,O
Kuripan,O
",",O
 ,O
mengingat,O
 ,O
harus,O
 ,O
750,O
 ,O
orang,O
 ,O
warga,O
 ,O
di,O
 ,O
wilayah,O
 ,O
Batu,O
 ,O
Layar,O
 ,O
yang,O
 ,O
harus,O
 ,O
menjalani,O
 ,O
tes,O
 ,O
darah,O
 ,O
atau,O
 ,O
MBS,O
",",O
 ,O
itu,O
 ,O
harus,O
 ,O
terpenuhi,O
 ,O
karena,O
 ,O
ada,O
 ,O
yang,O
 ,O
positif,O
 ,O
di,O
 ,O
wilayah,O
 ,O
tersebut,O
",",O
 ,O
kata,O
 ,O
Rismayadi,O
",",O
 ,O
Kepala,O
 ,O
Puskesmas,O
 ,O
Meninting,O
",",O
 ,O
Rismayadi,O
",",O
 ,O
kepada,O
 ,O
Kompas.com,O
",",O
 ,O
Minggu,O
.,O
 ,O
Baca,O
 ,O
Juga,O
:,O
 ,O
Percepat,O
 ,O
Pemulihan,O
 ,O
NTB,O
 ,O
Pasca,O
 ,O
Gempa,O
",",O
 ,O
Puan,O
 ,O
Gelar,O
 ,O
Rapat,O
 ,O
Tingkat,O
 ,O
Menteri,O
 ,O
2,O
.,O
 ,O
Penjelasan,O
 ,O
Menteri,O
 ,O
Kesehatan,O
 ,O
terkait,O
 ,O
penyebaran,O
 ,O
Malaria,O
 ,O
di,O
 ,O
Lombok,O
 ,O
Warga,O
 ,O
pengungsi,O
 ,O
gempa,O
 ,O
Lombok,O
 ,O
memasang,O
 ,O
kelambu,O
 ,O
agar,O
 ,O
terhindar,O
 ,O
dari,O
 ,O
gigitan,O
 ,O
nyamuk,O
 ,O
malaria,O
 ,O
Lihat,O
 ,O
Foto,O
 ,O
Warga,O
 ,O
pengungsi,O
 ,O
gempa,O
 ,O
Lombok,O
 ,O
memasang,O
 ,O
kelambu,O
 ,O
agar,O
 ,O
terhindar,O
 ,O
dari,O
 ,O
gigitan,O
 ,O
nyamuk,O
 ,O
malaria,b-penyakit
(,O
Kompas.com/fitri,O
),O
 ,O
Menteri,O
 ,O
Kesehatan,O
 ,O
Nila,O
 ,O
Moeloek,O
 ,O
mengatakan,O
",",O
 ,O
upaya,O
 ,O
pencegahan,O
 ,O
penyebaran,O
 ,O
Malaria,O
 ,O
sudah,O
 ,O
dilakukan,O
.,O
KOMPAS.com,o
 ,O
-,O
 ,O
Kementerian,O
 ,O
Koordinator,O
 ,O
Bidang,O
 ,O
Pembangunan,O
 ,O
Manusia,O
 ,O
dan,O
 ,O
Kebudayaan,O
 ,O
(,O
Kemenko,O
 ,O
PMK,O
),O
 ,O
meminta,O
 ,O
semua,O
 ,O
pihak,O
 ,O
segera,O
 ,O
melakukan,O
 ,O
upaya,O
 ,O
penanganan,O
 ,O
kejadian,O
 ,O
malaria,O
 ,O
di,O
 ,O
Lombok,b-lokasi
.,O
 ,O
Hal,O
 ,O
ini,O
 ,O
disampaikan,O
 ,O
Deputi,O
 ,O
Bidang,O
 ,O
Koordinasi,O
 ,O
Peningkatan,O
 ,O
Kesehatan,O
",",O
 ,O
Sigit,O
 ,O
Priohutomo,O
 ,O
mengutip,O
 ,O
arahan,O
 ,O
Menko,O
 ,O
PMK,O
 ,O
Puan,O
 ,O
Maharani,O
 ,O
usai,O
 ,O
menggelar,O
 ,O
rapat,O
 ,O
koordinasi,O
 ,O
penanganan,O
 ,O
malaria,O
 ,O
di,O
 ,O
Lombok,b-lokasi
",",O
 ,O
Nusa,b-lokasi
 ,O
Tenggara,i-lokasi
 ,O
Barat,e-lokasi
 ,O
(,O
NTB,b-lokasi
),O
",",O
 ,O
di,O
 ,O
Jakarta,b-lokasi
",",O
 ,O
Senin,O
 ,O
(,O
17/9/2018,b-waktu
),O
.,O
 ,O
``,O
Usai,O
 ,O
terjadinya,O
 ,O
gempa,O
 ,O
bumi,O
 ,O
di,O
 ,O
Lombok,b-lokasi
 ,O
dan,O
 ,O
sekitarnya,O
",",O
 ,O
masyarakat,O
 ,O
yang,O
 ,O
menjadi,O
 ,O
korban,O
 ,O
bencana,O
 ,O
sangat,O
 ,O
rentan,O
 ,O
terkena,O
 ,O
penyakit,O
.,O
 ,O
Sehingga,O
 ,O
upaya,O
-,O
upaya,O
 ,O
antisipasi,O
 ,O
serta,O
 ,O
penanganan,O
 ,O
kesehatan,O
 ,O
harus,O
 ,O
menjadi,O
 ,O
fokus,O
 ,O
utama,O
 ,O
pemerintah,O
",",O
 ,O
khususnya,O
 ,O
Kementerian,O
 ,O
Kesehatan,O
 ,O
dan,O
 ,O
dinas,O
 ,O
terkait,O
",",O
'',O
 ,O
ujar,O
 ,O
Sigit,O
 ,O
Priohutomo,O
 ,O
menyusul,O
 ,O
penemuan,O
 ,O
kasus,O
 ,O
Malaria,b-penyakit
 ,O
di,O
 ,O
Kabupaten,b-lokasi
 ,O
Lombok,i-lokasi
 ,O
Barat,e-lokasi
.,O
 ,O
Sebelumnya,O
",",O
 ,O
telah,O
 ,O
ditemukannya,O
 ,O
2,b-korban
 ,O
kasus,e-korban
 ,O
malaria,b-penyakit
 ,O
di,O
 ,O
Desa,b-lokasi
 ,O
Bukit,i-lokasi
 ,O
Tinggi,e-lokasi
",",O
 ,O
Dusun,b-lokasi
 ,O
Batu,i-lokasi
 ,O
Kemalik,e-lokasi
 ,O
wilayah,O
 ,O
Puskesmas,O
 ,O
Penimbung,O
 ,O
pada,O
 ,O
Minggu,O
 ,O
(,O
26/8/2018,b-waktu
),O
.,O
 ,O
Kata,O
 ,O
Sigit,O
",",O
 ,O
untuk,O
 ,O
memastikan,O
 ,O
dan,O
 ,O
mencari,O
 ,O
korban,O
 ,O
selanjutnya,O
",",O
 ,O
sejak,O
 ,O
Senin,O
 ,O
(,O
28/8/2018,O
),O
 ,O
Dinas,O
 ,O
Kesehatan,O
 ,O
Kabupaten,O
 ,O
Lombok,O
 ,O
Barat,O
 ,O
beserta,O
 ,O
pelaksanaan,O
 ,O
melakukan,O
 ,O
survei,O
 ,O
dan,O
 ,O
Mass,O
 ,O
blood,O
 ,O
survey,O
 ,O
(,O
MBS,O
),O
 ,O
guna,O
 ,O
penyelidikan,O
 ,O
epidemologi,O
 ,O
malaria,O
 ,O
di,O
 ,O
wilayah,O
 ,O
asal,O
 ,O
kasus,O
 ,O
tersebut,O
.,O
 ,O
Hasil,O
 ,O
dari,O
 ,O
pengamatan,O
 ,O
dan,O
 ,O
penyelidikan,O
 ,O
itu,O
 ,O
menunjukan,O
 ,O
bahwa,O
 ,O
terdapat,O
 ,O
2,O
 ,O
kabupaten,O
 ,O
yang,O
 ,O
memenuhi,O
 ,O
kriteria,O
 ,O
kejadian,O
 ,O
luar,O
 ,O
biasa,O
",",O
 ,O
yaitu,O
 ,O
Kabupaten,b-lokasi
 ,O
Lombok,e-lokasi
 ,O
Barat,O
 ,O
dan,O
 ,O
Kabupaten,b-lokasi
 ,O
Lombok,i-lokasi
 ,O
Timur,e-lokasi
.,O
 ,O
Terkonfirmasi,O
",",O
 ,O
di,O
 ,O
dua,O
 ,O
kabupaten,O
 ,O
tersebut,O
 ,O
terjadi,O
 ,O
peningkatan,O
 ,O
kasus,O
 ,O
malaria,b-penyakit
 ,O
lebih,O
 ,O
dari,O
 ,O
3,O
 ,O
kali,O
 ,O
lipat,O
.,O
 ,O
Sebagai,O
 ,O
respon,O
 ,O
cepat,O
",",O
 ,O
pemerintah,O
 ,O
melalui,O
 ,O
Kementerian,O
 ,O
Kesehatan,O
 ,O
juga,O
 ,O
telah,O
 ,O
melakukan,O
 ,O
beberapa,O
 ,O
hal,O
.,O
 ,O
Antara,O
 ,O
lain,O
",",O
 ,O
Mass,O
 ,O
Blood,O
 ,O
Survey,O
 ,O
(,O
MBS,O
),O
 ,O
dan,O
 ,O
MFS,O
 ,O
(,O
Mass,O
 ,O
Fever,O
 ,O
Survey,O
),O
",",O
 ,O
pengamatan,O
 ,O
dan,O
 ,O
pengendalian,O
 ,O
vektor,O
.,O
 ,O
Kemudian,O
 ,O
inventarisasi,O
 ,O
logistik,O
 ,O
obat,O
-,O
obatan,O
 ,O
di,O
 ,O
NTB,O
",",O
 ,O
distribusi,O
 ,O
kelambu,O
 ,O
berinsektisida,O
 ,O
sebanyak,O
 ,O
2.4,O
 ,O
lembar,O
 ,O
dan,O
 ,O
pelatihan,O
 ,O
Tenaga,O
 ,O
Mikroskopis,O
 ,O
untuk,O
 ,O
meningkatkan,O
 ,O
kembali,O
 ,O
keakuratan,O
 ,O
identifikasi,O
 ,O
malaria,O
.,O
 ,O
``,O
Menindaklanjuti,O
 ,O
arahan,O
 ,O
Ibu,O
 ,O
Menko,O
",",O
 ,O
kami,O
 ,O
di,O
 ,O
jajaran,O
 ,O
Kemenko,O
 ,O
PMK,O
 ,O
segera,O
 ,O
menggelar,O
 ,O
rakor,O
 ,O
untuk,O
 ,O
mempercepat,O
 ,O
penanganan,O
 ,O
Malaria,O
 ,O
di,O
 ,O
Lombok,O
.,O
 ,O
Selain,O
 ,O
itu,O
",",O
 ,O
seluruh,O
 ,O
masyarakat,O
 ,O
dan,O
 ,O
pemerintah,O
 ,O
daerah,O
 ,O
dihimbau,O
 ,O
untuk,O
 ,O
meningkatkan,O
 ,O
kewaspadaan,O
 ,O
dan,O
 ,O
antisipasi,O
 ,O
terhadap,O
 ,O
dampak,O
 ,O
kesehatan,O
 ,O
pasca,O
 ,O
gempa,O
",",O
'',O
 ,O
ujar,O
 ,O
Sigit,O
.,O
 ,O
Selain,O
 ,O
malaria,b-penyakit
",",O
 ,O
terdapat,O
 ,O
5,O
 ,O
penyakit,O
 ,O
yang,O
 ,O
perlu,O
 ,O
diantisipasi,O
 ,O
masyarakat,O
 ,O
NTB,O
",",O
 ,O
diantaranya,O
 ,O
diare,O
 ,O
akut,O
",",O
 ,O
pneumonia,O
",",O
 ,O
suspek,O
 ,O
campak,O
",",O
 ,O
influenza,O
",",O
 ,O
dan,O
 ,O
suspek,O
 ,O
penyakit,O
 ,O
kuku,O
 ,O
dan,O
 ,O
mulut,O
.,O
KOMPAS.com,O
 ,O
-,O
 ,O
Jumlah,O
 ,O
pengungsi,O
 ,O
gempa,O
 ,O
di,O
 ,O
Lombok,b-lokasi
 ,O
yang,O
 ,O
terjangkit,O
 ,O
malaria,b-penyakit
 ,O
terus,O
 ,O
bertambah,O
 ,O
hingga,O
 ,O
Minggu,O
 ,O
(,O
16/9/2018,b-waktu
),O
.,O
 ,O
Mereka,O
 ,O
tersebar,O
 ,O
di,O
 ,O
tiga,O
 ,O
kecamatan,O
 ,O
di,O
 ,O
Lombok,O
 ,O
Barat,O
 ,O
yakni,O
 ,O
Kecamatan,b-lokasi
 ,O
Gunung,i-lokasi
 ,O
Sari,e-lokasi
 ,O
dengan,O
 ,O
137,b-korban
 ,O
kasus,e-korban
 ,O
malaria,b-penyakit
",",O
 ,O
Kecamatan,b-lokasi
 ,O
Batu,i-lokasi
 ,O
Layar,e-lokasi
 ,O
dan,O
 ,O
Kecamatan,b-lokasi
 ,O
Lingsar,e-lokasi
.,O
 ,O
Data,O
 ,O
terakhir,O
 ,O
itu,O
 ,O
disampaikan,O
 ,O
Kepala,O
 ,O
Dinas,O
 ,O
Kesehatan,O
 ,O
Lombok,b-lokasi
 ,O
Barat,e-lokasi
",",O
 ,O
Rachman,O
 ,O
Sahnan,O
 ,O
Putra,O
",",O
 ,O
di,O
 ,O
mana,O
 ,O
data,O
 ,O
jumlah,O
 ,O
pasien,O
 ,O
akan,O
 ,O
terus,O
 ,O
diperbaharui,O
 ,O
dari,O
 ,O
laporan,O
 ,O
tim,O
 ,O
yang,O
 ,O
turun,O
 ,O
ke,O
 ,O
lokasi,O
 ,O
permukiman,O
 ,O
dan,O
 ,O
pengungsian,O
 ,O
warga,O
 ,O
untuk,O
 ,O
melakukan,O
 ,O
tes,O
 ,O
darah,O
 ,O
atau,O
 ,O
Mes,O
 ,O
Blood,O
 ,O
Service,O
 ,O
(,O
MBS,O
),O
.,O
 ,O
Kepala,O
 ,O
Puskesmas,O
 ,O
Meninting,O
",",O
 ,O
Rismayadi,O
 ,O
mengatakan,O
",",O
 ,O
tim,O
 ,O
medis,O
 ,O
yang,O
 ,O
turun,O
 ,O
di,O
 ,O
Kecamatan,O
 ,O
Meninting,O
",",O
 ,O
menelusuri,O
 ,O
sejumlah,O
 ,O
dusun,O
 ,O
endemik,O
 ,O
malaria,O
",",O
 ,O
salah,O
 ,O
satunya,O
 ,O
Dusun,O
 ,O
Kekeran,O
",",O
